file_name,build_time,count_time
10random,-1,10.02850466389474
2bitcomp_5,-1,184.7777762328432
2bitmax_6,-1,1173.9574992591963
2bitmax_6_1,-1,1072.4195151621334
3blocks,-1,78.09004808886908
4blocks,-1,-1.0
4blocksb,-1,104.65772479715936
4step,-1,24.21677810273648
50-10-1-q,-1,577.7495156562547
50-10-10-q,-1,470.2481891991928
50-10-2-q,-1,547.8354867992165
50-10-3-q,-1,594.1504837638815
50-10-4-q,-1,638.3216151037213
50-10-5-q,-1,330.48358423611563
50-10-6-q,-1,530.5047524893646
50-10-7-q,-1,518.3379076675374
50-10-8-q,-1,419.5979247466662
50-10-9-q,-1,493.2677724162767
50-12-1-q,-1,743.2579108272422
50-12-10-q,-1,820.8202716054446
50-12-2-q,-1,938.1001765291168
50-12-3-q,-1,912.1557812473344
50-12-4-q,-1,1054.0438877763045
50-12-5-q,-1,1061.5626311412937
50-12-6-q,-1,694.252530262377
50-12-7-q,-1,827.0578260047048
50-12-8-q,-1,973.80520425687
50-12-9-q,-1,890.6186955046445
50-14-1-q,-1,1384.302941948602
50-14-10-q,-1,-1.0
50-14-2-q,-1,1292.4295546606131
50-14-3-q,-1,1637.889183385161
50-14-4-q,-1,1143.4196835165028
50-14-5-q,-1,1474.7278055736545
50-14-6-q,-1,-1.0
50-14-7-q,-1,1341.7145027744507
50-14-8-q,-1,1056.0987131451363
50-14-9-q,-1,1738.0288515001666
50-16-1-q,-1,-1.0
50-16-10-q,-1,-1.0
50-16-2-q,-1,-1.0
50-16-3-q,-1,-1.0
50-16-4-q,-1,-1.0
50-16-5-q,-1,-1.0
50-16-6-q,-1,-1.0
50-16-7-q,-1,1505.0595980725816
50-16-8-q,-1,-1.0
50-16-9-q,-1,-1.0
50-18-2-q,-1,-1.0
50-18-3-q,-1,-1.0
50-18-4-q,-1,-1.0
50-18-5-q,-1,-1.0
50-18-6-q,-1,-1.0
50-18-8-q,-1,-1.0
50-18-9-q,-1,-1.0
5step,-1,27.470497740882045
75-10-1-q,-1,125.28307170496272
75-10-10-q,-1,116.67054394013049
75-10-2-q,-1,295.3506449467947
75-10-4-q,-1,146.51255280952287
75-10-5-q,-1,272.0994157319063
75-10-6-q,-1,198.3969419121564
75-10-7-q,-1,277.6419929381016
75-10-8-q,-1,249.24813287261088
75-10-9-q,-1,269.2343061979582
75-12-1-q,-1,400.91022006831446
75-12-10-q,-1,328.2380317693496
75-12-2-q,-1,454.7276904169511
75-12-3-q,-1,328.2295544805491
75-12-4-q,-1,366.7835648695739
75-12-5-q,-1,482.4440200799144
75-12-6-q,-1,444.2129673325956
75-12-7-q,-1,335.56667527156253
75-12-8-q,-1,450.53075225960185
75-12-9-q,-1,344.60364121023025
75-14-1-q,-1,131.16956494054295
75-14-10-q,-1,462.8692096805816
75-14-2-q,-1,420.2502705390326
75-14-3-q,-1,558.5924466454254
75-14-4-q,-1,398.527591660266
75-14-5-q,-1,570.0451585106083
75-14-6-q,-1,458.3571725226851
75-14-7-q,-1,433.7678485396737
75-14-8-q,-1,531.8221717691317
75-14-9-q,-1,679.8755646824281
75-15-1-q,-1,506.7903705939297
75-15-10-q,-1,439.27543403657467
