file_name,build_time,count_time
10random,0.018723,0.113771
2bitcomp_5,0.140035,0.539166
2bitmax_6,1.115486,4.536927
2bitmax_6_1,1.582427,8.306954
3blocks,0.110947,0.179998
4blocks,3.53453,2.137236
4blocksb,0.170504,0.494436
4step,0.001979,0.081
50-10-1-q,1.628513,3.312214
50-10-10-q,0.768441,2.98771
50-10-2-q,7.848873,17.491976
50-10-3-q,3.897555,8.130465
50-10-4-q,0.818524,1.677257
50-10-5-q,0.719017,1.992597
50-10-6-q,2.133832,5.770425
50-10-7-q,1.642505,3.547256
50-10-8-q,1.267823,2.546122
50-10-9-q,2.356026,3.863356
50-12-1-q,24.297603,57.511694
50-12-10-q,35.573811,67.245493
50-12-2-q,3.358099,12.232681
50-12-3-q,13.809915,38.276635
50-12-4-q,17.774431,47.489144
50-12-5-q,23.620913,51.773759
50-12-6-q,4.440109,10.385177
50-12-7-q,23.804808,37.580543
50-12-8-q,24.312622,40.467889
50-12-9-q,18.808559,39.809508
50-14-1-q,95.828216,141.207318
50-14-10-q,56.84231,162.516914
50-14-2-q,70.612607,161.164555
50-14-3-q,79.101751,219.279696
50-14-4-q,30.011357,70.753144
50-14-5-q,85.56767,181.390313
50-14-6-q,54.577278,114.318127
50-14-7-q,46.881797,149.151886
50-14-8-q,25.557872,67.998577
50-14-9-q,70.934257,155.624188
50-16-1-q,-1.0,-1.0
50-16-10-q,-1.0,-1.0
50-16-2-q,-1.0,-1.0
50-16-3-q,201.360908,305.298831
50-16-4-q,-1.0,-1.0
50-16-5-q,-1.0,-1.0
50-16-6-q,138.186691,226.539866
50-16-7-q,249.668377,687.953564
50-16-8-q,-1.0,-1.0
50-16-9-q,-1.0,-1.0
50-18-2-q,-1.0,-1.0
50-18-3-q,377.112074,876.96567
50-18-4-q,-1.0,-1.0
50-18-4-q.nnf,-1.0,-1.0
50-18-5-q,-1.0,-1.0
50-18-5-q.nnf,-1.0,-1.0
50-18-6-q,-1.0,-1.0
50-18-8-q,-1.0,-1.0
50-18-8-q.nnf,-1.0,-1.0
50-18-9-q,-1.0,-1.0
50-18-9-q.nnf,-1.0,-1.0
5step,0.054801,0.022719
75-10-1-q,0.014256,0.13365
75-10-10-q,0.096198,0.014677
75-10-2-q,0.173151,0.540089
75-10-3-q,-1.0,-1.0
75-10-4-q,0.025232,0.1418
75-10-5-q,0.101231,0.294832
75-10-6-q,0.031769,0.163112
75-10-7-q,0.033358,0.168027
75-10-8-q,0.210927,0.934699
75-10-9-q,0.149309,0.426198
75-12-1-q,1.135665,1.306663
75-12-10-q,0.200638,0.508298
75-12-2-q,0.147725,0.373053
75-12-3-q,0.628839,2.143287
75-12-4-q,0.142857,0.486668
75-12-5-q,0.576633,1.173687
75-12-6-q,0.390836,1.135461
75-12-7-q,0.415264,1.463701
75-12-8-q,0.914963,1.697008
75-12-9-q,0.257018,0.453401
75-14-1-q,0.396005,0.817123
75-14-10-q,4.181312,7.841872
75-14-2-q,0.355879,0.967775
75-14-3-q,3.346032,8.621064
75-14-4-q,1.164021,2.444547
75-14-5-q,1.93698,3.012593
75-14-6-q,6.349926,16.641108
75-14-7-q,1.436449,3.136728
75-14-8-q,1.607239,4.156615
75-14-9-q,8.409505,12.398736
75-15-1-q,2.09985,4.194515
75-15-10-q,4.153327,13.172987
75-15-2-q,1.716335,3.76535
75-15-3-q,8.379907,26.793346
75-15-4-q,0.279458,0.75541
75-15-5-q,-1.0,-1.0
75-15-6-q,5.189971,8.039645
75-15-7-q,12.015263,19.104623
75-15-8-q,4.343825,4.432197
75-15-9-q,1.213049,2.558104
75-16-1-q,8.36773,16.712479
75-16-10-q,60.314407,101.59738
75-16-2-q,25.777614,63.552053
75-16-3-q,11.745236,21.934752
75-16-4-q,25.638953,65.422031
75-16-5-q,2.763533,4.936666
75-16-6-q,1.553607,3.908932
75-16-7-q,27.667321,30.496685
75-16-8-q,6.559032,19.156242
75-16-9-q,59.745551,174.311002
75-17-1-q,17.817239,36.835093
75-17-10-q,3.827865,6.600303
75-17-2-q,2.295188,4.962664
75-17-3-q,103.191866,296.754194
75-17-4-q,14.826227,26.846247
75-17-5-q,3.428032,10.899038
75-17-6-q,14.366307,30.939309
75-17-7-q,17.570228,30.419132
75-17-8-q,11.93105,17.370801
75-17-9-q,15.75688,40.405601
75-18-1-q,14.731802,46.903724
75-18-10-q,32.304101,59.880952
75-18-2-q,66.141525,175.795979
75-18-3-q,105.797303,195.733526
75-18-4-q,4.520676,11.409459
75-18-5-q,12.228831,16.979419
75-18-6-q,27.416146,60.339015
75-18-7-q,13.352036,15.594918
75-18-8-q,28.091514,73.346083
75-18-9-q,21.116616,51.149331
75-19-1-q,111.786931,258.511402
75-19-10-q,138.23808,202.578923
75-19-2-q,81.943158,191.274981
75-19-3-q,80.663136,127.095788
75-19-4-q,191.927403,518.602666
75-19-5-q,24.97406,37.497674
75-19-6-q,192.828382,235.687922
75-19-7-q,67.61631,133.223805
75-19-8-q,326.191671,516.521666
75-19-9-q,44.792058,83.954423
75-20-1-q,68.029867,137.878801
75-20-10-q,70.368514,154.799873
75-20-2-q,175.348869,274.697166
75-20-3-q,166.573936,232.039468
75-20-4-q,91.409938,215.500593
75-20-5-q,68.925769,146.875877
75-20-6-q,184.606092,225.332932
75-20-7-q,-1.0,-1.0
75-20-8-q,95.238009,139.722794
75-20-9-q,33.388128,62.619192
